#
# DICOM Data Dictionary
#
# Copyright 2000-2019 The MathWorks, Inc.
# 
#
# ------------------------------------------------------------------------
# Attributes can appear multiple times.  The last duplicate entry is the
# one which is used.
#
# Comment lines begin with "#".
#
# Items are tab-delimited.
# ------------------------------------------------------------------------
(0000,0000)	UL	GroupLength	1
(0008,0000)	UL	IdentifyingGroupLength	1
(0014,0054)	DS	OuterDiameter	1	
(0014,0056)	DS	InnerDiameter	1	
(0014,0100)	LO	ComponentWelderIDs	1-n	
(0014,0101)	CS	SecondaryApprovalStatus	1	
(0014,0102)	DA	SecondaryReviewDate	1	
(0014,0103)	TM	SecondaryReviewTime	1	
(0014,0104)	PN	SecondaryReviewerName	1	
(0014,0105)	ST	RepairID	1	
(0014,0106)	SQ	MultipleComponentApprovalSequence	1	
(0014,0107)	CS	OtherApprovalStatus	1-n	
(0014,0108)	CS	OtherSecondaryApprovalStatus	1-n	
(0014,1010)	ST	ActualEnvironmentalConditions	1	
(0014,1020)	DA	ExpiryDate	1	
(0014,1040)	ST	EnvironmentalConditions	1	
(0014,2002)	SQ	EvaluatorSequence	1	
(0014,2004)	IS	EvaluatorNumber	1	
(0014,2006)	PN	EvaluatorName	1	
(0014,2008)	IS	EvaluationAttempt	1	
(0014,2012)	SQ	IndicationSequence	1	
(0014,2014)	IS	IndicationNumber	1	
(0014,2016)	SH	IndicationLabel	1	
(0014,2018)	ST	IndicationDescription	1	
(0014,201A)	CS	IndicationType	1-n	
(0014,201C)	CS	IndicationDisposition	1	
(0014,201E)	SQ	IndicationROISequence	1	
(0014,2030)	SQ	IndicationPhysicalPropertySequence	1	
(0014,2032)	SH	PropertyLabel	1	
(0014,2202)	IS	CoordinateSystemNumberOfAxes	1	
(0014,2204)	SQ	CoordinateSystemAxesSequence	1	
(0014,2206)	ST	CoordinateSystemAxisDescription	1	
(0014,2208)	CS	CoordinateSystemDataSetMapping	1	
(0014,220A)	IS	CoordinateSystemAxisNumber	1	
(0014,220C)	CS	CoordinateSystemAxisType	1	
(0014,220E)	CS	CoordinateSystemAxisUnits	1	
(0014,2210)	OB	CoordinateSystemAxisValues	1	
(0014,2220)	SQ	CoordinateSystemTransformSequence	1	
(0014,2222)	ST	TransformDescription	1	
(0014,2224)	IS	TransformNumberOfAxes	1	
(0014,2226)	IS	TransformOrderOfAxes	1-n	
(0014,2228)	CS	TransformedAxisUnits	1	
(0014,222A)	DS	CoordinateSystemTransformRotationAndScaleMatrix	1-n	
(0014,222C)	DS	CoordinateSystemTransformTranslationMatrix	1-n	
(0014,3011)	DS	InternalDetectorFrameTime	1	
(0014,3012)	DS	NumberOfFramesIntegrated	1	
(0014,3020)	SQ	DetectorTemperatureSequence	1	
(0014,3022)	ST	SensorName	1	
(0014,3024)	DS	HorizontalOffsetOfSensor	1	
(0014,3026)	DS	VerticalOffsetOfSensor	1	
(0014,3028)	DS	SensorTemperature	1	
(0014,3040)	SQ	DarkCurrentSequence	1	
(0014,3050)	OB/OW	DarkCurrentCounts	1	
(0014,3060)	SQ	GainCorrectionReferenceSequence	1	
(0014,3070)	OB/OW	AirCounts	1	
(0014,3071)	DS	KVUsedInGainCalibration	1	
(0014,3072)	DS	MAUsedInGainCalibration	1	
(0014,3073)	DS	NumberOfFramesUsedForIntegration	1	
(0014,3074)	LO	FilterMaterialUsedInGainCalibration	1	
(0014,3075)	DS	FilterThicknessUsedInGainCalibration	1	
(0014,3076)	DA	DateOfGainCalibration	1	
(0014,3077)	TM	TimeOfGainCalibration	1	
(0014,3080)	OB	BadPixelImage	1	
(0014,3099)	LT	CalibrationNotes	1	
(0014,4002)	SQ	PulserEquipmentSequence	1	
(0014,4004)	CS	PulserType	1	
(0014,4006)	LT	PulserNotes	1	
(0014,4008)	SQ	ReceiverEquipmentSequence	1	
(0014,400A)	CS	AmplifierType	1	
(0014,400C)	LT	ReceiverNotes	1	
(0014,400E)	SQ	PreAmplifierEquipmentSequence	1	
(0014,400F)	LT	PreAmplifierNotes	1	
(0014,4010)	SQ	TransmitTransducerSequence	1	
(0014,4011)	SQ	ReceiveTransducerSequence	1	
(0014,4012)	US	NumberOfElements	1	
(0014,4013)	CS	ElementShape	1	
(0014,4014)	DS	ElementDimensionA	1	
(0014,4015)	DS	ElementDimensionB	1	
(0014,4016)	DS	ElementPitchA	1	
(0014,4017)	DS	MeasuredBeamDimensionA	1	
(0014,4018)	DS	MeasuredBeamDimensionB	1	
(0014,4019)	DS	LocationOfMeasuredBeamDiameter	1	
(0014,401A)	DS	NominalFrequency	1	
(0014,401B)	DS	MeasuredCenterFrequency	1	
(0014,401C)	DS	MeasuredBandwidth	1	
(0014,401D)	DS	ElementPitchB	1	
(0014,4020)	SQ	PulserSettingsSequence	1	
(0014,4022)	DS	PulseWidth	1	
(0014,4024)	DS	ExcitationFrequency	1	
(0014,4026)	CS	ModulationType	1	
(0014,4028)	DS	Damping	1	
(0014,4030)	SQ	ReceiverSettingsSequence	1	
(0014,4031)	DS	AcquiredSoundpathLength	1	
(0014,4032)	CS	AcquisitionCompressionType	1	
(0014,4033)	IS	AcquisitionSampleSize	1	
(0014,4034)	DS	RectifierSmoothing	1	
(0014,4035)	SQ	DACSequence	1	
(0014,4036)	CS	DACType	1	
(0014,4038)	DS	DACGainPoints	1-n	
(0014,403A)	DS	DACTimePoints	1-n	
(0014,403C)	DS	DACAmplitude	1-n	
(0014,4040)	SQ	PreAmplifierSettingsSequence	1	
(0014,4050)	SQ	TransmitTransducerSettingsSequence	1	
(0014,4051)	SQ	ReceiveTransducerSettingsSequence	1	
(0014,4052)	DS	IncidentAngle	1	
(0014,4054)	ST	CouplingTechnique	1	
(0014,4056)	ST	CouplingMedium	1	
(0014,4057)	DS	CouplingVelocity	1	
(0014,4058)	DS	ProbeCenterLocationX	1	
(0014,4059)	DS	ProbeCenterLocationZ	1	
(0014,405A)	DS	SoundPathLength	1	
(0014,405C)	ST	DelayLawIdentifier	1	
(0014,4060)	SQ	GateSettingsSequence	1	
(0014,4062)	DS	GateThreshold	1	
(0014,4064)	DS	VelocityOfSound	1	
(0014,4070)	SQ	CalibrationSettingsSequence	1	
(0014,4072)	ST	CalibrationProcedure	1	
(0014,4074)	SH	ProcedureVersion	1	
(0014,4076)	DA	ProcedureCreationDate	1	
(0014,4078)	DA	ProcedureExpirationDate	1	
(0014,407A)	DA	ProcedureLastModifiedDate	1	
(0014,407C)	TM	CalibrationTime	1-n	
(0014,407E)	DA	CalibrationDate	1-n	
(0014,4080)	SQ	ProbeDriveEquipmentSequence	1	
(0014,4081)	CS	DriveType	1	
(0014,4082)	LT	ProbeDriveNotes	1	
(0014,4083)	SQ	DriveProbeSequence	1	
(0014,4084)	DS	ProbeInductance	1	
(0014,4085)	DS	ProbeResistance	1	
(0014,4086)	SQ	ReceiveProbeSequence	1	
(0014,4087)	SQ	ProbeDriveSettingsSequence	1	
(0014,4088)	DS	BridgeResistors	1	
(0014,4089)	DS	ProbeOrientationAngle	1	
(0014,408B)	DS	UserSelectedGainY	1	
(0014,408C)	DS	UserSelectedPhase	1	
(0014,408D)	DS	UserSelectedOffsetX	1	
(0014,408E)	DS	UserSelectedOffsetY	1	
(0014,4091)	SQ	ChannelSettingsSequence	1	
(0014,4092)	DS	ChannelThreshold	1	
(0014,409A)	SQ	ScannerSettingsSequence	1	
(0014,409B)	ST	ScanProcedure	1	
(0014,409C)	DS	TranslationRateX	1	
(0014,409D)	DS	TranslationRateY	1	
(0014,409F)	DS	ChannelOverlap	1	
(0014,40A0)	LO	ImageQualityIndicatorType	1	
(0014,40A1)	LO	ImageQualityIndicatorMaterial	1	
(0014,40A2)	LO	ImageQualityIndicatorSize	1	
(0014,5002)	IS	LINACEnergy	1	
(0014,5004)	IS	LINACOutput	1	
(0014,5100)	US	ActiveAperture	1	
(0014,5101)	DS	TotalAperture	1	
(0014,5102)	DS	ApertureElevation	1	
(0014,5103)	DS	MainLobeAngle	1	
(0014,5104)	DS	MainRoofAngle	1	
(0014,5105)	CS	ConnectorType	1	
(0014,5106)	SH	WedgeModelNumber	1	
(0014,5107)	DS	WedgeAngleFloat	1	
(0014,5108)	DS	WedgeRoofAngle	1	
(0014,5109)	CS	WedgeElement1Position	1	
(0014,510A)	DS	WedgeMaterialVelocity	1	
(0014,510B)	SH	WedgeMaterial	1	
(0014,510C)	DS	WedgeOffsetZ	1	
(0014,510D)	DS	WedgeOriginOffsetX	1	
(0014,510E)	DS	WedgeTimeDelay	1	
(0014,510F)	SH	WedgeName	1	
(0014,5110)	SH	WedgeManufacturerName	1	
(0014,5111)	LO	WedgeDescription	1	
(0014,5112)	DS	NominalBeamAngle	1	
(0014,5113)	DS	WedgeOffsetX	1	
(0014,5114)	DS	WedgeOffsetY	1	
(0014,5115)	DS	WedgeTotalLength	1	
(0014,5116)	DS	WedgeInContactLength	1	
(0014,5117)	DS	WedgeFrontGap	1	
(0014,5118)	DS	WedgeTotalHeight	1	
(0014,5119)	DS	WedgeFrontHeight	1	
(0014,511A)	DS	WedgeRearHeight	1	
(0014,511B)	DS	WedgeTotalWidth	1	
(0014,511C)	DS	WedgeInContactWidth	1	
(0014,511D)	DS	WedgeChamferHeight	1	
(0014,511E)	CS	WedgeCurve	1	
(0014,511F)	DS	RadiusAlongWedge	1	
(0016,0001)	DS	WhitePoint	1	
(0016,0002)	DS	PrimaryChromaticities	3	
(0016,0003)	UT	BatteryLevel	1	
(0016,0004)	DS	ExposureTimeInSeconds	1	
(0016,0005)	DS	FNumber	1	
(0016,0006)	IS	OECFRows	1	
(0016,0007)	IS	OECFColumns	1	
(0016,0008)	UC	OECFColumnNames	1-n	
(0016,0009)	DS	OECFValues	1-n	
(0016,000A)	IS	SpatialFrequencyResponseRows	1	
(0016,000B)	IS	SpatialFrequencyResponseColumns	1	
(0016,000C)	UC	SpatialFrequencyResponseColumnNames	1-n	
(0016,000D)	DS	SpatialFrequencyResponseValues	1-n	
(0016,000E)	IS	ColorFilterArrayPatternRows	1	
